word_id,tag_id
604,3013
604,3014
604,3015
604,3016
604,3017
605,2534
605,3018
605,3019
605,3020
605,3022
608,3033
608,3034
608,3035
608,3036
608,3037
611,3048
611,3049
611,3050
611,3051
611,3052
613,3058
613,3059
613,3060
613,3061
613,3062
614,3063
614,3064
614,3065
614,3066
616,2504
616,3072
616,3073
616,3074
616,3075
617,3077
617,3078
617,3079
617,3080
617,3081
618,3082
618,3083
618,3084
618,3085
618,3086
619,3087
619,3088
619,3089
619,3090
619,3091
620,3087
620,3093
620,3094
620,3095
620,3096
621,3097
621,3098
621,3099
621,3100
621,3101
622,3102
622,3103
622,3104
622,3105
622,3106
623,3102
623,3105
623,3108
623,3110
623,3111
624,3112
624,3113
624,3114
624,3115
624,3116
625,3117
625,3118
625,3119
625,3120
625,3121
626,3122
626,3123
626,3124
626,3125
626,3126
627,3127
627,3128
627,3129
627,3130
627,3131
628,2502
628,3133
628,3134
628,3135
628,3136
629,3137
629,3138
629,3139
629,3140
629,3141
630,3142
630,3143
630,3144
630,3145
630,3146
631,3147
631,3148
631,3149
631,3150
631,3151
632,3152
632,3153
632,3154
632,3155
632,3156
633,3152
633,3158
633,3159
633,3160
633,3161
634,2598
634,3162
634,3163
634,3164
634,3166
635,3167
635,3168
635,3169
635,3170
635,3171
636,2600
636,3172
636,3173
636,3174
636,3176
637,3052
637,3177
637,3178
637,3180
637,3181
638,3182
638,3183
638,3184
638,3185
638,3186
639,3187
639,3188
639,3189
639,3190
639,3191
640,3122
640,3193
640,3194
640,3195
640,3196
641,3122
641,3198
641,3199
641,3200
641,3201
642,3122
642,3203
642,3204
642,3205
642,3206
643,3203
643,3207
643,3208
643,3210
643,3211
644,2781
644,3213
644,3214
644,3215
644,3216
645,3217
645,3218
645,3219
645,3220
645,3221
646,3222
646,3223
646,3224
646,3225
646,3226
647,3227
647,3228
647,3229
647,3230
647,3231
648,3227
648,3233
648,3234
648,3235
648,3236
649,3236
649,3238
649,3239
649,3240
649,3241
650,3242
650,3243
650,3244
650,3245
650,3246
651,3230
651,3247
651,3248
651,3250
651,3251
652,2570
652,2992
652,3252
652,3253
652,3254
653,3257
653,3258
653,3259
653,3260
653,3261
654,3261
654,3262
654,3263
654,3264
654,3265
655,3267
655,3268
655,3269
655,3270
655,3271
656,3272
656,3273
656,3274
656,3275
656,3276
657,3277
657,3278
657,3279
657,3280
657,3281
658,3282
658,3283
658,3284
658,3285
658,3286
659,3287
659,3288
659,3289
659,3290
659,3291
660,3292
660,3293
660,3294
660,3295
660,3296
661,3285
661,3292
661,3299
661,3300
661,3301
662,3302
662,3303
662,3304
662,3305
662,3306
663,3295
663,3307
663,3308
663,3309
663,3310
664,3312
664,3313
664,3314
664,3315
664,3316
665,3317
665,3318
665,3319
665,3320
665,3321
666,3322
666,3323
666,3324
666,3325
666,3326
667,3322
667,3328
667,3329
667,3330
667,3331
668,3332
668,3333
668,3334
668,3335
668,3336
669,3258
669,3337
669,3339
669,3340
669,3341
670,3342
670,3343
670,3344
670,3345
670,3346
671,3347
671,3348
671,3349
671,3350
671,3351
672,3352
672,3353
672,3354
672,3355
672,3356
673,3357
673,3358
673,3359
673,3360
673,3361
674,3362
674,3363
674,3364
674,3365
674,3366
675,3305
675,3367
675,3368
675,3369
675,3371
676,3295
676,3310
676,3368
676,3372
676,3376
677,3377
677,3378
677,3379
677,3380
677,3381
678,3295
678,3382
678,3383
678,3384
678,3385
679,3387
679,3388
679,3389
679,3390
679,3391
680,3392
680,3393
680,3394
680,3395
680,3396
681,3397
681,3398
681,3399
681,3400
681,3401
682,3303
682,3402
682,3404
682,3405
682,3406
683,3407
683,3408
683,3409
683,3410
683,3411
684,3407
684,3413
684,3414
684,3415
684,3416
685,3407
685,3413
685,3419
685,3420
685,3421
686,3407
686,3423
686,3424
686,3425
686,3426
686,4279
686,4280
686,4281
686,4282
686,4283
687,3407
687,3421
687,3428
687,3429
687,3430
688,3407
688,3433
688,3434
688,3435
688,3436
689,3407
689,3413
689,3439
689,3440
689,3441
690,3407
690,3413
690,3444
690,3445
690,3446
691,3447
691,3448
691,3449
691,3450
691,3451
692,3363
692,3450
692,3452
692,3454
692,3456
693,3457
693,3458
693,3459
693,3460
693,3461
694,3295
694,3352
694,3464
694,3465
694,3466
695,3467
695,3468
695,3469
695,3470
695,3471
696,3277
696,3450
696,3473
696,3475
696,3476
697,2988
697,3478
697,3479
697,3480
697,3481
698,3377
698,3378
698,3484
698,3485
698,3486
699,3277
699,3488
699,3489
699,3490
699,3491
700,3459
700,3492
700,3494
700,3495
701,3467
701,3469
701,3498
701,3499
701,3500
702,3459
702,3501
702,3503
702,3504
702,3505
703,3464
703,3506
703,3508
703,3509
703,3510
704,3511
704,3512
704,3513
704,3514
704,3515
705,3516
705,3517
705,3518
705,3519
705,3520
706,3521
706,3522
706,3523
706,3524
706,3525
707,3516
707,3527
707,3528
707,3529
707,3530
708,3519
708,3531
708,3533
708,3534
708,3535
709,3218
709,3512
709,3536
709,3537
709,3540
710,3525
710,3541
710,3542
710,3543
710,3544
711,3522
711,3546
711,3548
711,3549
711,3550
712,2584
712,3552
712,3553
712,3554
712,3555
713,3556
713,3557
713,3558
713,3559
713,3560
714,3535
714,3561
714,3562
714,3563
714,3565
715,3549
715,3566
715,3567
715,3569
715,3570
716,2584
716,3535
716,3572
716,3573
716,3575
717,3576
717,3577
717,3578
717,3579
717,3580
718,2904
718,3581
718,3582
718,3583
718,3584
719,3566
719,3587
719,3588
719,3589
719,3590
720,3591
720,3592
720,3593
720,3594
720,3595
721,3596
721,3597
721,3598
721,3599
721,3600
722,3601
722,3602
722,3603
722,3604
722,3605
723,3606
723,3607
723,3608
723,3609
723,3610
724,3611
724,3612
724,3613
724,3614
724,3615
725,3616
725,3617
725,3618
725,3619
725,3620
726,3593
726,3621
726,3622
726,3623
726,3625
727,3626
727,3627
727,3628
727,3629
727,3630
728,3631
728,3632
728,3633
728,3634
728,3635
729,3636
729,3637
729,3638
729,3639
729,3640
730,3641
730,3642
730,3643
730,3644
730,3645
731,3618
731,3646
731,3647
731,3648
731,3650
732,3651
732,3652
732,3653
732,3654
732,3655
733,3653
733,3656
733,3658
733,3659
733,3660
734,3661
734,3662
734,3663
734,3664
734,3665
735,3666
735,3667
735,3668
735,3669
735,3670
736,3671
736,3672
736,3673
736,3674
736,3675
737,3676
737,3677
737,3678
737,3679
737,3680
738,3681
738,3682
738,3683
738,3684
738,3685
739,3686
739,3687
739,3688
739,3689
739,3690
740,3691
740,3692
740,3693
740,3694
740,3695
741,3696
741,3697
741,3698
741,3699
741,3700
742,3618
742,3701
742,3702
742,3704
742,3705
743,3650
743,3706
743,3708
743,3709
743,3710
744,3704
744,3711
744,3712
744,3713
745,3715
745,3716
745,3717
745,3718
745,3719
746,3720
746,3721
746,3722
746,3723
746,3724
747,3725
747,3726
747,3727
747,3728
747,3729
748,3730
748,3731
748,3732
748,3733
748,3734
749,3735
749,3736
749,3737
749,3738
749,3739
750,3726
750,3740
750,3741
750,3742
750,3743
751,3745
751,3746
751,3747
751,3748
751,3749
752,3750
752,3751
752,3752
752,3753
752,3754
753,3629
753,3755
753,3756
753,3758
753,3759
754,3760
754,3761
754,3762
754,3763
754,3764
755,3761
755,3765
755,3767
755,3768
755,3769
756,3770
756,3771
756,3772
756,3773
756,3774
757,3775
757,3776
757,3777
757,3778
757,3779
758,3780
758,3781
758,3782
758,3783
758,3784
759,3785
759,3786
759,3787
759,3788
759,3789
760,3790
760,3791
760,3792
760,3793
760,3794
761,3795
761,3796
761,3797
761,3798
761,3799
762,3800
762,3801
762,3802
762,3803
762,3804
763,3805
763,3806
763,3807
763,3808
763,3809
764,3810
764,3811
764,3812
764,3813
764,3814
765,3721
765,3815
765,3816
765,3818
765,3819
766,3820
766,3821
766,3822
766,3823
766,3824
767,3650
767,3691
767,3825
767,3826
767,3829
768,3830
768,3831
768,3832
768,3833
768,3834
769,3835
769,3836
769,3837
769,3838
769,3839
770,3721
770,3840
770,3841
770,3842
770,3843
771,3845
771,3846
771,3847
771,3848
771,3849
772,3850
772,3851
772,3852
772,3853
772,3854
773,3855
773,3856
773,3857
773,3858
773,3859
774,3833
774,3860
774,3862
774,3863
774,3864
775,3865
775,3866
775,3867
775,3868
775,3869
776,3833
776,3870
776,3871
776,3872
776,3873
777,3690
777,3875
777,3876
777,3878
777,3879
778,3880
778,3881
778,3882
778,3883
778,3884
779,3885
779,3886
779,3887
779,3888
779,3889
780,3890
780,3891
780,3892
780,3893
780,3894
781,3826
781,3896
781,3897
781,3898
781,3899
782,3900
782,3901
782,3902
782,3903
782,3904
783,3796
783,3905
783,3906
783,3907
783,3908
784,3910
784,3911
784,3912
784,3913
784,3914
785,2504
785,2506
785,2507
785,3915
785,3917
786,3920
786,3921
786,3922
786,3923
786,3924
787,3925
787,3926
787,3927
787,3928
787,3929
788,3930
788,3931
788,3932
788,3933
789,3933
789,3934
789,3935
789,3936
789,3938
790,2507
790,2534
790,3939
790,3940
790,3943
791,3944
791,3945
791,3946
791,3947
791,3948
792,3949
792,3950
792,3951
792,3952
792,3953
793,3954
793,3955
793,3956
793,3957
793,3958
794,2501
794,3150
794,3959
794,3960
794,3963
795,3964
795,3965
795,3966
795,3967
795,3968
796,3969
796,3970
796,3971
796,3972
796,3973
797,3974
797,3975
797,3976
797,3977
797,3978
798,3979
798,3980
798,3981
798,3982
798,3983
799,3984
799,3985
799,3986
799,3987
799,3988
800,3989
800,3990
800,3991
800,3992
800,3993
801,3977
801,3994
801,3995
801,3997
801,3998
802,3999
802,4000
802,4001
802,4002
802,4003
803,4004
803,4005
803,4006
803,4007
803,4008
804,2534
804,4009
804,4010
804,4012
804,4013
805,4008
805,4014
805,4015
805,4016
805,4017
806,4019
806,4020
806,4021
806,4022
806,4023
807,4019
807,4025
807,4026
807,4027
807,4028
808,4029
808,4030
808,4031
808,4032
808,4033
809,4034
809,4035
809,4036
809,4037
809,4038
810,4019
810,4040
810,4041
810,4042
810,4043
811,4019
811,4045
811,4046
811,4047
811,4048
812,4049
812,4050
812,4051
812,4052
812,4053
813,4054
813,4055
813,4056
813,4057
813,4058
814,4059
814,4060
814,4061
814,4062
814,4063
815,4059
815,4065
815,4066
815,4067
815,4068
816,4069
816,4070
816,4071
816,4072
816,4073
817,4070
817,4074
817,4076
817,4077
817,4078
818,4048
818,4079
818,4080
818,4081
818,4083
819,4084
819,4085
819,4086
819,4087
819,4088
820,4054
820,4090
820,4091
820,4092
820,4093
821,4094
821,4095
821,4096
821,4097
821,4098
822,4099
822,4100
822,4101
822,4102
822,4103
823,4104
823,4105
823,4106
823,4107
823,4108
824,4109
824,4110
824,4111
824,4112
824,4113
825,4114
825,4115
825,4116
825,4117
825,4118
826,4119
826,4120
826,4121
826,4122
826,4123
827,4054
827,4125
827,4126
827,4127
827,4128
828,4073
828,4115
828,4129
828,4130
828,4131
829,3953
829,4134
829,4135
829,4136
829,4137
830,4139
830,4140
830,4141
830,4142
830,4143
831,4088
831,4119
831,4145
831,4146
831,4147
832,4149
832,4150
832,4151
832,4152
832,4153
833,4154
833,4155
833,4156
833,4157
833,4158
834,3660
834,4159
834,4160
834,4161
834,4163
834,4799
834,4800
834,4801
834,4802
834,4803
835,4164
835,4165
835,4166
835,4167
835,4168
836,4169
836,4170
836,4171
836,4172
836,4173
837,4097
837,4174
837,4175
837,4176
837,4177
838,4179
838,4180
838,4181
838,4182
838,4183
839,3794
839,4184
839,4186
839,4187
839,4188
840,4189
840,4190
840,4191
840,4192
840,4193
841,4194
841,4195
841,4196
841,4197
841,4198
842,4199
842,4200
842,4201
842,4202
842,4203
843,4204
843,4205
843,4206
843,4207
843,4208
844,4199
844,4209
844,4210
844,4212
844,4213
845,4199
845,4214
845,4216
845,4217
845,4218
846,3103
846,4219
846,4220
846,4221
846,4222
847,4083
847,4224
847,4226
847,4227
847,4228
848,4229
848,4230
848,4231
848,4232
848,4233
849,4234
849,4235
849,4236
849,4237
849,4238
850,3103
850,4237
850,4239
850,4240
850,4242
851,4244
851,4245
851,4246
851,4247
851,4248
852,4249
852,4250
852,4251
852,4252
852,4253
853,4158
853,4254
853,4255
853,4256
853,4257
854,4259
854,4260
854,4261
854,4262
854,4263
855,4264
855,4265
855,4266
855,4267
855,4268
856,4196
856,4269
856,4270
856,4271
856,4273
857,3065
857,4274
857,4275
857,4276
857,4277
859,4284
859,4285
859,4286
859,4287
859,4288
860,4275
860,4289
860,4290
860,4291
860,4293
861,4294
861,4295
861,4296
861,4297
861,4298
862,4291
862,4294
862,4298
862,4300
862,4302
863,4304
863,4305
863,4306
863,4307
863,4308
864,4305
864,4310
864,4311
864,4312
864,4313
865,4287
865,4314
865,4315
865,4316
865,4318
866,3407
866,4320
866,4321
866,4322
866,4323
867,3407
867,4325
867,4326
867,4327
867,4328
868,4329
868,4330
868,4331
868,4332
868,4333
869,3572
869,4334
869,4335
869,4336
869,4338
870,3516
870,4340
870,4341
870,4342
870,4343
871,4116
871,4344
871,4345
871,4346
871,4347
872,4199
872,4349
872,4351
872,4352
872,4353
873,4228
873,4354
873,4355
873,4356
873,4357
874,4228
874,4359
874,4360
874,4361
874,4362
875,4364
875,4365
875,4366
875,4367
875,4368
875,4785
875,4786
875,4787
875,4788
876,4369
876,4370
876,4371
876,4372
876,4373
877,3065
877,4374
877,4375
877,4376
877,4377
878,4291
878,4379
878,4381
878,4382
878,4383
879,4186
879,4384
879,4386
879,4387
879,4388
880,4389
880,4390
880,4391
880,4392
880,4393
881,4394
881,4395
881,4396
881,4397
881,4398
882,4399
882,4400
882,4401
882,4402
882,4403
883,4404
883,4405
883,4406
883,4407
883,4408
884,4409
884,4410
884,4411
884,4412
884,4413
885,4414
885,4415
885,4416
885,4417
885,4418
886,4419
886,4420
886,4421
886,4422
886,4423
887,4088
887,4424
887,4425
887,4427
887,4428
888,3761
888,4429
888,4430
888,4431
888,4432
889,3149
889,3760
889,4429
889,4436
889,4437
890,4439
890,4440
890,4441
890,4442
890,4443
891,4444
891,4445
891,4446
891,4447
891,4448
892,4449
892,4450
892,4451
892,4452
892,4453
893,4454
893,4455
893,4456
893,4457
893,4458
894,4455
894,4459
894,4460
894,4461
894,4462
895,3690
895,4464
895,4465
895,4466
895,4467
896,3625
896,3644
896,4469
896,4470
896,4472
897,3831
897,4474
897,4476
897,4477
897,4478
898,4194
898,4480
898,4481
898,4482
898,4483
899,4484
899,4485
899,4486
899,4487
899,4488
900,4489
900,4490
900,4491
900,4492
900,4493
901,4494
901,4495
901,4496
901,4497
901,4498
902,4499
902,4500
902,4501
902,4502
902,4503
903,4504
903,4505
903,4506
903,4507
903,4508
904,4509
904,4510
904,4511
904,4512
904,4513
905,4514
905,4515
905,4516
905,4517
905,4518
906,4519
906,4520
906,4521
906,4522
906,4523
907,3704
907,3833
907,4524
907,4525
907,4528
908,4529
908,4530
908,4531
908,4532
908,4533
909,4267
909,4534
909,4536
909,4537
909,4538
910,4539
910,4540
910,4541
910,4542
910,4543
911,4544
911,4545
911,4546
911,4547
911,4548
912,4549
912,4550
912,4551
912,4552
912,4553
913,4554
913,4555
913,4556
913,4557
913,4558
914,4559
914,4560
914,4561
914,4562
914,4563
915,4564
915,4565
915,4566
915,4567
915,4568
916,4569
916,4570
916,4571
916,4572
916,4573
917,4574
917,4575
917,4576
917,4577
917,4578
918,4579
918,4580
918,4581
918,4582
919,2630
919,4584
919,4586
919,4587
919,4588
920,4589
920,4590
920,4591
920,4592
920,4593
921,4594
921,4595
921,4596
921,4597
921,4598
922,4599
922,4600
922,4601
922,4602
922,4603
923,4604
923,4605
923,4606
923,4607
923,4608
924,4609
924,4610
924,4611
924,4612
924,4613
925,4614
925,4615
925,4616
925,4617
925,4618
926,4619
926,4620
926,4621
926,4622
926,4623
927,4624
927,4625
927,4626
927,4627
927,4628
928,4552
928,4629
928,4630
928,4631
928,4633
929,4634
929,4635
929,4636
929,4637
929,4638
930,4639
930,4640
930,4641
930,4642
930,4643
931,4644
931,4645
931,4646
931,4647
931,4648
932,4441
932,4649
932,4650
932,4651
932,4653
933,4654
933,4655
933,4656
933,4657
933,4658
934,4158
934,4659
934,4661
934,4662
934,4663
935,4664
935,4665
935,4666
935,4667
935,4668
936,4669
936,4670
936,4671
936,4672
936,4673
937,4674
937,4675
937,4676
937,4677
937,4678
938,4679
938,4680
938,4681
938,4682
938,4683
939,4684
939,4685
939,4686
939,4687
939,4688
940,4689
940,4690
940,4691
940,4692
940,4693
941,4694
941,4695
941,4696
941,4697
941,4698
942,4699
942,4700
942,4701
942,4702
942,4703
943,4704
943,4705
943,4706
943,4707
943,4708
944,4709
944,4710
944,4711
944,4712
944,4713
945,3745
945,4715
945,4716
945,4717
945,4718
946,4719
946,4720
946,4721
946,4722
946,4723
947,4724
947,4725
947,4726
947,4727
947,4728
948,4718
948,4729
948,4730
948,4731
948,4733
949,4734
949,4735
949,4736
949,4737
949,4738
950,4739
950,4740
950,4741
950,4742
950,4743
951,4706
951,4744
951,4745
951,4746
951,4747
952,4749
952,4750
952,4751
952,4752
952,4753
953,4708
953,4754
953,4755
953,4756
953,4757
954,4759
954,4760
954,4761
954,4762
954,4763
955,4764
955,4765
955,4766
955,4767
955,4768
956,4769
956,4770
956,4771
956,4772
956,4773
957,4774
957,4775
957,4776
957,4777
957,4778
958,4779
958,4780
958,4781
958,4782
958,4783
960,4087
960,4789
960,4790
960,4791
960,4792
961,4665
961,4792
961,4794
961,4795
961,4796
963,4805
963,4806
963,4807
963,4808
964,4809
964,4810
964,4811
964,4812
964,4813
965,4814
965,4815
965,4816
965,4817
965,4818
966,4819
966,4820
966,4821
966,4822
966,4823
967,4824
967,4825
967,4826
967,4827
967,4828
968,4829
968,4830
968,4831
968,4832
968,4833
969,4834
969,4835
969,4836
969,4837
969,4838
970,4839
970,4840
970,4841
970,4842
970,4843
971,4844
971,4845
971,4846
971,4847
971,4848
972,4849
972,4850
972,4851
972,4852
972,4853
973,4854
973,4855
973,4856
973,4857
973,4858
974,4859
974,4860
974,4861
974,4862
974,4863
975,4864
975,4865
975,4866
975,4867
975,4868
976,4869
976,4870
976,4871
976,4872
976,4873
977,4562
977,4874
977,4875
977,4876
977,4877
978,4879
978,4880
978,4881
978,4882
978,4883
979,4884
979,4885
979,4886
979,4887
979,4888
980,4889
980,4890
980,4891
980,4892
980,4893
981,4894
981,4895
981,4896
981,4897
981,4898
982,4899
982,4900
982,4901
982,4902
982,4903
983,4904
983,4905
983,4906
983,4907
983,4908
984,4909
984,4910
984,4911
984,4912
984,4913
985,4914
985,4915
985,4916
985,4917
985,4918
986,4919
986,4920
986,4921
986,4922
986,4923
987,4924
987,4925
987,4926
987,4927
987,4928
